0	1	2	3	4	5	6	7	8	9
('IXGvK0g5FeYAvXRe', 0.39299194644260416)	('Wx5xlRAxMCK68VdE', 0.3909355390854956)	('ujHudaNAWXffv3aB', 0.36332091890888213)	('S9ppCfJiyWLpqDpD', 0.36082244057469404)	('9zXA91PvTvOA5iBU', 0.3607603231501564)	('Z7BVpQKC74ikxwrx', 0.35307357836609593)	('W7uDtEtChWiYb3Dr', 0.35235726667755274)	('QkMsyKMDsyDDCXX2', 0.35049975222709384)	('fIBllAKPOXbsQtjA', 0.349045112318552)	('bT75PhG3NdF7PZ1W', 0.34862179845634855)
('pAzgyML8giA3E70J', 0.5436498207377745)	('QmMGVdL2DltUTsRL', 0.5126671739991365)	('jwL7WTufTGWzxiju', 0.47054435226310914)	('7nPWce3jydmZ2OXn', 0.46509300124106945)	('DZ4J7OARI4hIujrs', 0.4589160053500986)	('06HvNTU9M9lnH71I', 0.4562060744017041)	('b8B0nsmF6osYiBPV', 0.4519204638696019)	('SrKQlJq9cpMxmUy0', 0.44603925709508124)	('T70FquDbcA0iSy1j', 0.4436386222969083)	('vOzq1Mj8Ww9bJ7NV', 0.430809338948959)
('jAmlfX0zCVbOy778', 0.6667846189219293)	('deBXMEPJpKzvqPo8', 0.654901765496925)	('UYnklBBToUS2b2yW', 0.6404156925648269)	('wuUoux0bgSjXaxrX', 0.6374881064776309)	('SxAc4YP417HvkkMf', 0.6182899279671558)	('PBFAxExx5KTjrNWE', 0.6109661227616275)	('5S5J81wX2tJKJnUF', 0.6086336214404511)	('ROV1EEmjoRmLETKB', 0.6056071985643836)	('0jfEVJ5elKCKz8PO', 0.6046647802310798)	('PUESKNzHR3gY8HsQ', 0.5977379772469719)
('O2J3NBz6KjLajZcl', 0.5650220811760105)	('TRBCqPkiWfJl4nwF', 0.5550832674921089)	('sroWtFR5FZTHwavm', 0.5334658476873356)	('g919O4r7ucveeBs0', 0.4433523040338743)	('G9I6EDDemPp0ehdR', 0.43958848446988796)	('SpiJRecInLIfVxUZ', 0.4327970338866689)	('Tf2q1ltR7HsTrnTp', 0.4134719112570172)	('maPYFFu0SEtg21bg', 0.40658797944453867)	('R4pWohpf8CTNL1Ml', 0.40212588212123834)	('1D1TsRmNu7OYSnlG', 0.40204851300866973)
('N7XykLDBRw7Spa1F', 0.7515904589776591)	('adSTXeHaGq9IJonk', 0.729102413390936)	('3shVYEPlNUCRIuSM', 0.7290359235962734)	('EjpF1BUyTjsiggP2', 0.72668917170914)	('LivaZ25x4zX2XEu7', 0.7262052220594071)	('jNMoM6EUyoY1fz8x', 0.7166172860990275)	('9UXJY75NJUJBsKPV', 0.6964830109438739)	('x7VJwzSyRISBpAQi', 0.6897604935535984)	('iiDE169ZjdsoAiiW', 0.6879058587714154)	('seCqXRP7JrOkxiHz', 0.6875426724195676)
('yTrTVKDUiQOH1th1', 0.5000656256663354)	('HdRzOHorMmu1z6Ey', 0.48885194297170076)	('0nroJEydVX4uCwDo', 0.4670089764536312)	('oU79dviwPg4R5AMw', 0.44811843143842284)	('25DHlgtyST39tV4P', 0.44773320907059655)	('jYQtvZ9IYV2LMq2q', 0.4437024456916168)	('oahj33USrwBNIf7V', 0.43960396534169355)	('DI7aC6Bvhf9z8LmV', 0.437491605787404)	('LXBcRdiP7Ax6sgUi', 0.43146049487140714)	('G4B4fuFVkSqWzTHl', 0.42910435176186296)
('yD8iIBCmVrb6Jst9', 0.6360795315196099)	('NDroPROgWm3jBxjH', 0.5983595557399647)	('OaMOYAZMmouzUfEn', 0.5950029363747378)	('ygTpNo5JjJRXuPtI', 0.5800366013865892)	('md0D3HS7Gz9LWtrc', 0.5791490985200387)	('i8smFKIIpeOfPoJ4', 0.5783526973292272)	('h8RCkWOfYJQNTHEt', 0.5768084072120012)	('LablCR5pL7cshkQa', 0.5750977353404383)	('r6kKHyzeIRwPbbRx', 0.5607577458926707)	('AakQO4qHS9HwrKm6', 0.5597359801395217)
('KFl1UaQWKchPyQyN', 0.42053924121820496)	('5abUF4BhtlYweJfe', 0.41148951808543544)	('E3g14Cd5lqPM250D', 0.3946246510325825)	('jqdOn7hVCRxa1Veb', 0.3724919587337209)	('blC0kW4mYLj4V4u0', 0.3711668542334027)	('2FYQL2dIN8aWb0dC', 0.3669459544994511)	('6ZHo9bElZXJEsqW9', 0.36419799248396967)	('N1LIEqoAukKHn3QN', 0.36077718826447175)	('1cUUnlwxUH9rXdBd', 0.3569568585992983)	('SAPz9OEwamMR5ZQf', 0.3502271521118936)
('rPmIeCC4l1xukMCh', 0.5296940229850828)	('6AE58TT4YyF4Y4oT', 0.5145171109970232)	('IHsW6UmhOf5b6jqQ', 0.510859977226192)	('x1k1grlFBvmkYw3E', 0.48114126621280373)	('RMbq7XtxkfKRZQNd', 0.47318288174249523)	('YrBggDDGL9aF4mgY', 0.4686938944208908)	('OBtjy5GGUTd9d5md', 0.46641071854461424)	('t30RNwgYCMT9k0Nr', 0.4609909391561305)	('ubgh0xX9rtuvnfkW', 0.4575230218942218)	('tfYC5coGJHVVq041', 0.45694738263886003)
('2WpP3K6hVKeITVvv', 0.3787935667338873)	('u6EJLY88jAa7pSyR', 0.3740445587307917)	('0MWOdRTVAx0staZz', 0.3717425183736991)	('ohbvGoXAJ9BPZk51', 0.3617426021010368)	('vnQzBX4FAi2KDXwp', 0.34439407159021296)	('aIoW8AqUp4V8oqLi', 0.34081040047037225)	('eZRZJrGFC45RYGYU', 0.3250349050849929)	('o33adzkUn31UEAtO', 0.3235307523963177)	('SWQZFaRQI5CxwUt7', 0.30904689824594056)	('hK4UmY97I4ZFlEhx', 0.30567561200329746)
('CeT7g4rNcepZjBVp', 0.6947444309731376)	('cL7QZdFzgM35FgKM', 0.6895570900754858)	('kObtPNCEmcSyfTt6', 0.6850292777351235)	('3zunVGLsZK0jdx8C', 0.6812126136828542)	('CBcPJ6qkuMYinTrg', 0.6803691230524125)	('VTiQufVGka4dXkST', 0.6695959456450479)	('9foVDX5tt1E1n0pt', 0.6682252426694562)	('XuyvebCVAj3KNSQp', 0.664788948507913)	('jGjGSX5T8iArwZPj', 0.6647430364383773)	('n3J10IFEGSmdS2la', 0.6638611230100918)
('kObtPNCEmcSyfTt6', 0.7044787709078713)	('6wuMDtSbhevNau8a', 0.6980505830329015)	('n3J10IFEGSmdS2la', 0.6906709033168854)	('VTiQufVGka4dXkST', 0.6872600576169148)	('l0kiEsrJ9r6DXSx3', 0.6815382188210714)	('gzBilUKgHBLjK0Hi', 0.6809465201855269)	('nP4fQq4Ktl5UQY6e', 0.6772560425643661)	('XJG1Pzzo1IVpWG7k', 0.6770126962386644)	('BKnTQxqe1KAj03wT', 0.6762453657975751)	('UXo3hur2qjBuE8oe', 0.6740811377553896)
('JN33kqbIFTxj59o6', 0.4347760818003922)	('8RJgdNrEKezWc3UW', 0.37185714668732817)	('lQQp4nJxCBg0KYhP', 0.3492016812651028)	('2RCiXlqfzBgsPjRp', 0.3439157296200746)	('8R7mj16KUPRk2bUp', 0.33861397467355897)	('pXkHGGUSSx8A5DNk', 0.3358566703657449)	('UvMV15cZSzzGvlJe', 0.32919518256742053)	('1Rehvis6TPbGd7Je', 0.31867705704378085)	('fgdTT2frIyTbfYFm', 0.31576903685017604)	('N7fEr1Bgjr7Ezf3F', 0.30446203500674446)
('Vq0JOAfWAu5fi4zM', 0.4370811408781905)	('gfrKjXPCuwmzobaZ', 0.4171353478494861)	('PwdeptVsr9z1iMsi', 0.4162145779012675)	('52YgBm5KkIqYm1MW', 0.4072137293401052)	('UJPwK6tlMrb4VPBG', 0.40686023187297443)	('jGjGSX5T8iArwZPj', 0.3986233031041784)	('B4wNWPzUo2nXhitH', 0.3971677782391862)	('fKXtnuopkGw5KpsK', 0.39166514062534663)	('zANDquBlUyMx28rd', 0.38896235538254387)	('dM0xLgekoxu8BB9G', 0.3882354280880512)
('oiJUeLdVwgBzhPiI', 0.6689919303911689)	('cMO4dq9xdYcKGMOE', 0.663820619060595)	('OBhjJ8FgJYVCu3kC', 0.6472511595579428)	('LIhqjtO03rPzhBFw', 0.6364267636327717)	('VjkSGlRFZFP9e34b', 0.6232987597421371)	('9ALEcwUfkHXd1uem', 0.618667483769174)	('FFtQyoUyiRXOMzSY', 0.6144497460615581)	('t3ii22DX9lbXblqc', 0.6142813190526375)	('D46DF60xWITpICPL', 0.610456061819325)	('UgxT5MSPdBJ6wekm', 0.608622648355609)
('4sUNaDw0evcjjBzv', 0.6323553070274812)	('4OzypfW25LNW38JW', 0.614971868393802)	('OBhjJ8FgJYVCu3kC', 0.6115869714768551)	('5k0J8Khb6W0O7vt8', 0.5881363786468611)	('6b5RJWnWJXeTXATh', 0.5858515077360914)	('dst4n8hPwe3bvdPI', 0.5823338800444415)	('XIfHXppTjZ1Wk4Kt', 0.5821363403846531)	('5EhorbjgWx6gQWck', 0.5821307799808884)	('6wuMDtSbhevNau8a', 0.5799726551938845)	('olw9C9zcBP0ySovw', 0.578908496494772)
('Vi7gUdTDwLrhFPDJ', 0.7396799599235488)	('a0sdwxIrOejCr2LA', 0.7258939801558193)	('6wuMDtSbhevNau8a', 0.7244548936074152)	('SWFIT8VKwPDk6KRn', 0.7236098339456888)	('3zunVGLsZK0jdx8C', 0.713698893752541)	('Q9ji3TxEcglfaJXB', 0.7124734122098265)	('x1k1grlFBvmkYw3E', 0.7111512210965943)	('LalGH4emAyu0T5I0', 0.7085772595582629)	('TtQFvHNCmJe9ldjA', 0.7070562840563634)	('m0fLkdDnuKCniOyn', 0.7015951557643194)
('HNU7899zG5nzMtpn', 0.503653728417474)	('oGLatsJJ1OTDO0Ij', 0.45120408693946784)	('LupdAWLBwgPcR5vH', 0.433691178118714)	('TE6LDtcL8WPOk866', 0.43238894860277666)	('4TzvRc17Z1Rn6LWj', 0.4313581649805012)	('N9T8x7U9sm3O7MVS', 0.4167537806427811)	('1HNbB2jYOPVyrBwZ', 0.4149476594426)	('9ECfsfc0ChaQQ1bD', 0.41345300106743904)	('fjsQ3dViuKbmTRrd', 0.4100641465398225)	('ZK2jhNcaYKFpTEeV', 0.4063146270021023)
('SnFQ5VR0y8gQZYfg', 0.4286010748855721)	('KR5Buj1hgH9F0VuA', 0.37610800040802234)	('m0raoiG0b0euhz6k', 0.3743145751510261)	('Qvegy0XyxmKIVRLg', 0.3661430787147323)	('RrbEwPmaeF9IsC5O', 0.3644745543772247)	('Ljh4OQHktTus5vp8', 0.3634937910199997)	('gzMF7lMo0y4tYWS7', 0.3619995557496893)	('1gbld8XcMm2kb75U', 0.3576399992356204)	('lm3SIeL7YqQBe18n', 0.3537182946082158)	('FvqGWytde6EWaZpE', 0.3512166183722414)
('4OzypfW25LNW38JW', 0.4956670994345757)	('3lvPx9HE1SWqlznN', 0.4702303543963066)	('Ir48Mv65qQZJIKum', 0.45934333421030205)	('ddgvhCr2BN2875KF', 0.4357828804017778)	('cfnCDKI8VbHs2jd9', 0.4333936085282887)	('lMeEMcn3RbJebB7C', 0.4315749167447656)	('K4EwkQie0TJCizrr', 0.42446413548435874)	('XIfHXppTjZ1Wk4Kt', 0.4234547887739234)	('vDA5C0hXzF96nStu', 0.4225910510982978)	('hgICGD5MQ0fRxtUp', 0.4158400596367095)
('3zunVGLsZK0jdx8C', 0.6863670723364145)	('nP4fQq4Ktl5UQY6e', 0.6571015317370852)	('b2xlM8IKxjMTeHgo', 0.6557754382040386)	('Ezwh6WYzeSpqFWaP', 0.6513844232462578)	('VxcuunxDgoNRAxdG', 0.6488322853686955)	('LEsoWCESdo0w4Jpv', 0.644389646985875)	('DZgccieoZx4s7hOE', 0.6439343998510476)	('VTiQufVGka4dXkST', 0.6425767520322553)	('n3J10IFEGSmdS2la', 0.6420626043861837)	('kObtPNCEmcSyfTt6', 0.6418915968884413)
('b2xlM8IKxjMTeHgo', 0.7212456158676298)	('hbE1l46mtXoB2Lac', 0.6978851655828119)	('9rhl2G04SHdMZLq8', 0.696190791259111)	('bMTjmxX2psrPeSyv', 0.6873590519393359)	('L7gVYvcJZULscf9R', 0.6816882695460718)	('FFtQyoUyiRXOMzSY', 0.6808968553740085)	('zsBSl3gUPiEZzfvu', 0.6801799682613026)	('y16ceYuRGrjP3If0', 0.6793299143711609)	('u74yue7uxdxpU2zQ', 0.678498012973253)	('5KAnWG2JzhbMHJ8j', 0.6760986530052852)
('M8xN0FNj9Rao1Q8o', 0.5925987017562526)	('5dDcdJt07q8BObYg', 0.5849187941377252)	('OYFgQeYhTRuJB55z', 0.5706750960548915)	('MIlLY1EQIiEU9QCt', 0.5609398642358423)	('3e0XQKMklZTueWyP', 0.5258546495285532)	('hEHmQWJVzjtslsOQ', 0.5227540481580932)	('zyz0UbYN4n9rHXex', 0.5181094666236417)	('0JYaNceX5H5sSUJi', 0.5066226862494843)	('xUsrGbjirGDzbtdB', 0.5019585346859018)	('KGlfh2mkoz8B9AIK', 0.5006701159264836)
('HNU7899zG5nzMtpn', 0.67680227202103)	('85krMisp9eMLODi2', 0.6716637167730821)	('BzmC0tp0r7vyVCgb', 0.6652470408544728)	('DyixMd9p8yG8rGn9', 0.6540085841026475)	('MDwilAKB1n0mPfox', 0.6441819956439192)	('i6KhSMtOgvrX7KPK', 0.6341910053505341)	('dtbsqQh1eQWAXQva', 0.6307993463491324)	('GTZ9KwLu7xO79fkt', 0.5997741711987938)	('MDoKZebhoJX54OkZ', 0.596756592742671)	('ZK2jhNcaYKFpTEeV', 0.5935525835717097)
('BHkh2yymNyYscHmx', 0.5761090673864904)	('KJ9uHHRaK27UerQl', 0.5652438374665044)	('H5k2E6IhGaUcoTqK', 0.5594777831701669)	('Jt6Xlj3qdL1X1uCS', 0.5524356490832285)	('wog1gjRmttBHZtQ6', 0.5437961400238442)	('BnWj780VvxqtYsKO', 0.5369740505913545)	('uxPYFbqe1CZZx0fX', 0.5346668203141451)	('L76yXbX4hMnIwhiE', 0.526345147124507)	('ZK2jhNcaYKFpTEeV', 0.5216312432169952)	('vUAG0LTs2Zl2pLpt', 0.518235331392296)
('L7gVYvcJZULscf9R', 0.6437649497537206)	('53mtA7rHOVa6LByt', 0.6324802120280761)	('fKXtnuopkGw5KpsK', 0.6305318279599524)	('1gGCHiKSl6C1BHMA', 0.6262650862389479)	('bMTjmxX2psrPeSyv', 0.6186549566760098)	('9rhl2G04SHdMZLq8', 0.6178187592942674)	('FFtQyoUyiRXOMzSY', 0.6173060974429543)	('sKSHER7MRXchLdmv', 0.6138767756988243)	('5KAnWG2JzhbMHJ8j', 0.6103075743635198)	('6zDgi5WXaUichqZ7', 0.6080492588111575)
('z4pfNCH1xUBerW1h', 0.4791384527787019)	('1zs9IEIPaBcdNXbN', 0.44811055227093594)	('cNaPmhZfszEkIIgR', 0.4474042553864701)	('CLtPEcep00zlBPgY', 0.4434046470346194)	('pdO1hQ1o6aWr9DWx', 0.44165092363030195)	('XWb6dMzpJsNwBPYH', 0.4331449257756726)	('yodN31oJa6WJFB37', 0.42761777877232005)	('RsiwiTW62iwRIfFv', 0.4171033921929041)	('8hhTmpStucM5Ql0z', 0.4164139679721178)	('ZVpQbENHdsVNc5nj', 0.4146377697616752)
('qVwKFf5dxh95bEAA', 0.5763654016687676)	('ILZwDeBWWOKmB5RL', 0.5709937396852982)	('COzfNSdJviZavR9J', 0.5571356121978682)	('4BMJzorUAay67wMc', 0.5427459305001553)	('vZc6DIAOIv2YV0iD', 0.5375356329496201)	('qduCOJrao2wN7Hs7', 0.5345100723347563)	('mCnmHhZqt2inAcjW', 0.5296150541312252)	('xjEUhmvjafOHqgWK', 0.5279007892941436)	('V3wHabBVf5TURzpT', 0.5260508168935297)	('3kJHvjAkOZkhJriQ', 0.519812418679023)
('nIOTbQB7ARTbmWS1', 0.8194163271824342)	('mjBqNBFLspc3FCtE', 0.7880078766424614)	('UjBjzDFyFPZYq3AK', 0.7603033683316192)	('n3J10IFEGSmdS2la', 0.7487176120521819)	('3zunVGLsZK0jdx8C', 0.747386702220677)	('gzBilUKgHBLjK0Hi', 0.7428499674308692)	('4vcAwfcLiRYXmSCk', 0.739774831364709)	('H88BIGdhTNlIBTJO', 0.7386135966544085)	('xbPROldsip73RSkA', 0.7361182755539127)	('kObtPNCEmcSyfTt6', 0.7351038801577373)
('TyNvQU6oFBejhBli', 0.5133672702345071)	('sxnkfQ7yHuBOZFjJ', 0.4830960305145605)	('vOz6bvWeTHQOjsbW', 0.4758889887107124)	('q1rIQnCNa4UKsU7G', 0.4638161960660421)	('SZ6tb1pt8wJulT6Q', 0.46068160835737115)	('patue5C5C7NYenLA', 0.4546696472052144)	('OYFgQeYhTRuJB55z', 0.4423236407235374)	('9I0hsAxnkMIJmhV4', 0.4334689578461915)	('1cKGmPvdSdGq8jg9', 0.423669464124379)	('EhL8ZaVhOKqhAJID', 0.41952674548463625)
('LP83pCNYrpqmCerl', 0.6626060874345509)	('yn8oAEHt4CidqM76', 0.6596596714802624)	('adSTXeHaGq9IJonk', 0.6523874161745626)	('51IQ5d92dMnJtrWQ', 0.6475340743824141)	('6DiqMk5OTw4xE8tG', 0.6434177013020864)	('jNMoM6EUyoY1fz8x', 0.6396265832380266)	('OhWRgLF4BsakSnXl', 0.6374870154484592)	('f1BqycBQ7zBuC7t4', 0.6329578636187224)	('EjpF1BUyTjsiggP2', 0.6325062343753517)	('seCqXRP7JrOkxiHz', 0.625391939248024)
('ckpcIS3A3obl8go8', 0.32280707009642107)	('8zc42n00FUtlDOAT', 0.2695887609698874)	('oPx8xER3MDVufQcd', 0.249688379654695)	('4hxAZE6VRtsms5Ck', 0.23895658140220277)	('oWgoCA1NvSYrb4Lu', 0.2350624717825196)	('vjkaT5dKknSZY00H', 0.2332043660441884)	('tbF2tUUkAXDzk7sZ', 0.22834490902557195)	('m9g9Rv0cryXb1hVc', 0.22299577622725958)	('SvKJoJmkyetPBl3u', 0.2210115289359371)	('XRD4pfJmtFF5sdHK', 0.21824058949613534)
('6wuMDtSbhevNau8a', 0.7516669601613394)	('3zunVGLsZK0jdx8C', 0.744369157366477)	('VTiQufVGka4dXkST', 0.7207988399219074)	('5EhorbjgWx6gQWck', 0.7201862483975247)	('OBhjJ8FgJYVCu3kC', 0.7173311562339233)	('gzBilUKgHBLjK0Hi', 0.7169610338100192)	('Q9ji3TxEcglfaJXB', 0.7168184954324948)	('fDVwVCygmJGuNlun', 0.7121465675595068)	('n3J10IFEGSmdS2la', 0.7103738592835888)	('kObtPNCEmcSyfTt6', 0.7062486180841789)
('C3aPWP9mSNzUDfU8', 0.6103552627392068)	('o1flh98IVNq011Um', 0.6071753235306998)	('SEKWAadQkV8v3i49', 0.6019433334024364)	('x1k1grlFBvmkYw3E', 0.5908379205567753)	('5EhorbjgWx6gQWck', 0.5874863424478873)	('i3Hq3mMS2pL8aWsU', 0.5858760344598817)	('CPu26wWWjwb7Mi4w', 0.5831962609934231)	('TtQFvHNCmJe9ldjA', 0.5820516915405913)	('5MoFWswE8vXVBfx2', 0.5718403022807486)	('I9U9ILhMjeYNcsJi', 0.5689031944575826)
('gxkL9vbNPaK7aU10', 0.5743760695623078)	('UYnklBBToUS2b2yW', 0.5689790547844822)	('X9zyiDeDOr6k8iUd', 0.56054965755784)	('QWvTOCsSPgZlMblt', 0.5573539395330704)	('QbrBgVgAfI75hR3y', 0.5548307460318543)	('9CuEQRYVaaGpgOGn', 0.5522631682802477)	('3A9xFYR9P4g77E8P', 0.5485921291446809)	('0TanEa2QCnKAedsL', 0.5482370763613976)	('ttB8NjIbbhfFThmx', 0.5393809743618109)	('SapKhbn1GGlJKlWI', 0.5348376321952694)
('0We9TRA5zyjS7ush', 0.3343876196941261)	('oswI44JDBnSlsI6f', 0.32839184576754754)	('sxnkfQ7yHuBOZFjJ', 0.32391569784280205)	('dvmG3tRQeOZYCFxn', 0.3149173488481202)	('8kmKFOfenCvqvoP6', 0.3138354475195463)	('EhL8ZaVhOKqhAJID', 0.30925063062263847)	('BIB78kmrA1zWsQr5', 0.30830975100730684)	('0eQ9qGzhU6U8qBAh', 0.29476303007032734)	('TvyK48kBK3S8XOXD', 0.29419750105702824)	('JyPKhZCsW7gLqz42', 0.2934395980016976)
('C7yLSARIYHP7UTva', 0.2862616393175058)	('DPof7vq7OM1UpaM5', 0.27170293696126385)	('g1wuXYFaypUM2JQu', 0.2573062272578702)	('ZhCpr6rRtB0kKrQg', 0.24718073928736156)	('EeipMx7HWhlB5l6F', 0.24689516697099073)	('46hd6CeJOVyu5iSV', 0.22946959009975249)	('OzJxZkIY1Hsgb6sY', 0.22200204194590512)	('4XdEozQRnksNkNpf', 0.22194969638711526)	('RyGp68NuULzyx3lt', 0.22085491898049003)	('FipfdKTiPkIugYMy', 0.216189349419437)
('xY3OHMENRBWvF4dF', 0.4021937600631296)	('PvyKzuD8i6m1qztk', 0.3896674374964547)	('bTcgazquJmGJzp0D', 0.3290959504589014)	('8ENlnKxaUi8GVC1s', 0.3230948472401006)	('04OjszRi9rC5BlHC', 0.31337557756482537)	('8tzWsVovn4FC82rs', 0.3112540774827942)	('mWr638e6PKdR5Byc', 0.31122830614825425)	('Lpv9FoxdwHrKQGW4', 0.3092812033717755)	('2HJm8jMhcW462w0r', 0.30650321205451314)	('Funk25m7wFcANXAv', 0.3048568654592038)
('kObtPNCEmcSyfTt6', 0.6457534603944617)	('rjKvo8FxR7FRvK49', 0.6285869971305744)	('7afnYuMcGVbNxlEG', 0.6274334923177461)	('RK4xxzzuWIpgn88M', 0.6238595382908767)	('5Slijkwp0xodf4pq', 0.6200037308634931)	('tnVoxroEqQJpakCS', 0.6167694145099034)	('ugMbC4GKZjKfDxWN', 0.6146477811276725)	('VTiQufVGka4dXkST', 0.6068485532362833)	('bMTjmxX2psrPeSyv', 0.6006487739220578)	('mLyWnA7tHhH3Uhfk', 0.5992880706957664)
('HRU3xfx9MdqpmuDN', 0.4153006136447848)	('FazIOZxQqINAZlfv', 0.40351936482111517)	('5Og0O7jJFSiv8vOS', 0.39831520686341565)	('3HPU8KrO0QL5uiN9', 0.37240537750799707)	('LRYZmzvmweTDQcwq', 0.36621030814674016)	('eyJANYgffN1L2zlu', 0.3641750678973807)	('AdIjOsJtx97kFTbL', 0.35865791805432956)	('qACWU6Cb5vOeeBkn', 0.35415312627144335)	('8S3GpqtssCqRTASA', 0.3521434735058547)	('iq77SraHFFqLrHY4', 0.3519796511464588)
('Iphy6dJtI3BO8sxV', 0.42601891329448394)	('1d0rrZRbKBwrZZgz', 0.40483579285844973)	('wsSc4cUK3mNFU3LE', 0.39640241979475)	('u6EJLY88jAa7pSyR', 0.394532947721469)	('9ox1pk272hWvSeHT', 0.3757943992277272)	('uk88L5gLKvOfjmIA', 0.3669153194711322)	('5IaKy9XqMMdJc1kn', 0.3663619881708521)	('U32XkamWnaMZKfGo', 0.3635302849958175)	('BkEiMHPrYdbWkAW0', 0.36045188825809166)	('Qvegy0XyxmKIVRLg', 0.35304928170343747)
('LIYIBenQlQQnEjRA', 0.3828323814616331)	('xEbmBtcR1wQcnk3y', 0.37015193397624435)	('TqfQLJGD3ycda4Wx', 0.3701249082501379)	('DKoaxlwQEKc4lELm', 0.3481613771980368)	('XjCphzWhcZ6d0UAX', 0.3408553498417852)	('FN0z8lNlOs1rZstc', 0.3377648321539115)	('CHTTxV9bTN4bPFSK', 0.3371572237475232)	('tvw3z0yYIP1pX7wQ', 0.3309571663115925)	('gX0rgtPnKPOD9qhT', 0.3273473338826387)	('7dtdyo5hnJj065Xz', 0.3250610018329012)
('B6e1BmHUc0ReyvYm', 0.5761090673864904)	('KJ9uHHRaK27UerQl', 0.5402423816491612)	('BnWj780VvxqtYsKO', 0.5351754068597849)	('Utj915yMnJa0UvyX', 0.49379192385683074)	('a3jE1T4CmqP4ZTf6', 0.4889863304658518)	('1CCSNgcHsP1fqhiE', 0.47715770913427946)	('blJfTtBbirLvxzXx', 0.4662858261616148)	('wog1gjRmttBHZtQ6', 0.4656151589097033)	('CVoFBIHDFMcFEubL', 0.4620703882135711)	('KHtJkaWozyCzsxvf', 0.45721028083920173)
('C7cP4Tb3y713OCkZ', 0.5797823891908768)	('Q60VkxosB7oQ8YNH', 0.546860601524997)	('TtQFvHNCmJe9ldjA', 0.5292669437706798)	('m0fLkdDnuKCniOyn', 0.5215659670128375)	('hT3SHGXvZN5LPrVg', 0.5196739322407421)	('oswI44JDBnSlsI6f', 0.5192748714220378)	('bg1NLY9b6V2YuAXT', 0.5183934178931264)	('0ea5Bpmf3b40M50R', 0.5134960745044496)	('a0sdwxIrOejCr2LA', 0.5097686370266542)	('h5MXjql7SV7TxNVl', 0.5084449363218121)
('opR1w6n0n7aBKcsQ', 0.5117925550315736)	('kObtPNCEmcSyfTt6', 0.5082063498048229)	('kVAqNushjm7xPaZz', 0.5075887471464089)	('oahj33USrwBNIf7V', 0.5049860295473236)	('rjKvo8FxR7FRvK49', 0.5037756522550593)	('i3Hq3mMS2pL8aWsU', 0.4998036011868954)	('m0fLkdDnuKCniOyn', 0.49963932184999094)	('0vTCI3MyJ8ySMrWj', 0.49481045309919514)	('oBpRX3vQJK9HCNF8', 0.4946387887092376)	('o8m8yA0TLbmI9Xel', 0.4912124899622919)
('OWSOLQoxnic46G9q', 0.33477842197560015)	('RtWurUTzvX0fPkvn', 0.3258143294856449)	('hSMhEoHkNC5kdNNs', 0.32143388546789936)	('OD6sfVyohxUZAO36', 0.31200241309129634)	('d3aQlD9eyXSIDM3p', 0.30327836837994054)	('FH67mrtz7531Lh6j', 0.2989312292772625)	('Qtg7qg9xLrWN3qZv', 0.2962386393117879)	('lDUW2uz03rLzvnUA', 0.29242715254158314)	('oHMNoh8ipj5GTtCO', 0.2891295729971167)	('IqurtC1PyvVOEfyc', 0.2882526379486903)
('kObtPNCEmcSyfTt6', 0.8163960017448577)	('gzBilUKgHBLjK0Hi', 0.8020507761103115)	('bMTjmxX2psrPeSyv', 0.8008017883421845)	('TtQFvHNCmJe9ldjA', 0.7978052236803962)	('6wuMDtSbhevNau8a', 0.7975782809262415)	('nP4fQq4Ktl5UQY6e', 0.7926289858780011)	('5KAnWG2JzhbMHJ8j', 0.7920524145221172)	('SzBZuEDukwCG1Oxu', 0.7905358458932007)	('xcWYLAbgy0udCFmC', 0.7891072369924682)	('L2YZohnGiw7ERRnm', 0.7878554274979904)
('n3J10IFEGSmdS2la', 0.5165507438826532)	('gfoJezSqRJ4T5qeQ', 0.5094185585552308)	('3zunVGLsZK0jdx8C', 0.5086921616342605)	('5EhorbjgWx6gQWck', 0.5033731821667112)	('yrnQ3qo6XXb0MX7I', 0.4988412445101523)	('8RlEvu9LSI3L2kih', 0.49658606548082906)	('kObtPNCEmcSyfTt6', 0.49567902248179946)	('5KAnWG2JzhbMHJ8j', 0.4922300774740771)	('YEyEXbvN5DiPsUuC', 0.4875411322382821)	('euwQahlpXp9WTF7u', 0.48719321641750335)
('w6isdUYz7jsuDwXe', 0.5365269976310149)	('QLJMqaAtbCXJKK4U', 0.5055739035986685)	('4YXTqCeHYC5L2sCb', 0.49810453271536215)	('OzJxZkIY1Hsgb6sY', 0.49714822662842245)	('0Vbfs25K0D6Yuq5T', 0.4914392599554288)	('BKnTQxqe1KAj03wT', 0.490270837841478)	('mvNZYakTYILGDiSr', 0.4886571289459118)	('ouzA3TIaK4yAIxp0', 0.48497960365281445)	('6LDVRgNNl10YetmG', 0.470485683988047)	('UzvrpELONhh1Xc59', 0.47012295887581274)
